query_id,threshold,router_score,router_assignment,assignment_kind,cheap_model,strong_model,cheap_quality,strong_quality,cheap_input_tokens,cheap_output_tokens,strong_input_tokens,strong_output_tokens,selected_model,selected_quality,selected_realized_cost
gsm8k-1060,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1061,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1062,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1063,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1064,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1065,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1066,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1067,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1068,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1069,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1070,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1071,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1072,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1073,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1074,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1075,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1076,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1077,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1078,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1079,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1080,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1081,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1082,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1083,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1084,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1085,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1086,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1087,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1088,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1089,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1090,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1091,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1092,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1093,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1094,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1095,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1096,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1097,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1098,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1099,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1100,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1101,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1102,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1103,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1104,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1105,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1106,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1107,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1108,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1109,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1110,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1111,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1112,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1113,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1114,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1115,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1116,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1117,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1118,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1119,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1120,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1121,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1122,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1123,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1124,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1125,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1126,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1127,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1128,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1129,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1130,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1131,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1132,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1133,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1134,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1135,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1136,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1137,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1138,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1139,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1140,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1141,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1142,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1143,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1144,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1145,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1146,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1147,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1148,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1149,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1150,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1151,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1152,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1153,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1154,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1155,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1156,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1157,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1158,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1159,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1160,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1161,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1162,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1163,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1164,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1165,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1166,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1167,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1168,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1169,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1170,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1171,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1172,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1173,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1174,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1175,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1176,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1177,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1178,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1179,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1180,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1181,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1182,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1183,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1184,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1185,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1186,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1187,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1188,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1189,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1190,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1191,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1192,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1193,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1194,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1195,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1196,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1197,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1198,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1199,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1200,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1201,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1202,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1203,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1204,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1205,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1206,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1207,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1208,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1209,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1210,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1211,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1212,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1213,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1214,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1215,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1216,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1217,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1218,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1219,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1220,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1221,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1222,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1223,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1224,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1225,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1226,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1227,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1228,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1229,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1230,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1231,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1232,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1233,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1234,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1235,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1236,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1237,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1238,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1239,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1240,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1241,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1242,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1243,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1244,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1245,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1246,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1247,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1248,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1249,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1250,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1251,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1252,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1253,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1254,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1255,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1256,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1257,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1258,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1259,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1260,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1261,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1262,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1263,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1264,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1265,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1266,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1267,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1268,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1269,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
